,id,num_sold
6134,236264,796.5
6135,236265,797.7
6136,236266,798.9
6137,236267,800.1
6138,236268,801.3
6139,236269,802.5
6140,236270,803.7
6141,236271,804.9
6142,236272,806.1
6143,236273,807.3
6144,236274,808.5
6145,236275,809.7
6146,236276,810.9
6147,236277,812.1
6148,236278,813.3
6149,236279,814.5
6150,236280,815.7
6151,236281,816.9
6152,236282,818.1
6153,236283,819.3
6154,236284,820.5
6155,236285,821.7
6156,236286,822.9
6157,236287,824.1
6158,236288,825.3
6159,236289,826.5
6160,236290,827.6
6161,236291,828.8
6162,236292,830.0
6163,236293,831.2
6164,236294,832.4
6165,236295,833.6
6166,236296,834.8
6167,236297,836.0
6168,236298,837.2
6169,236299,838.4
6170,236300,839.6
6171,236301,840.8
6172,236302,842.0
6173,236303,843.2
6174,236304,844.4
6175,236305,845.6
6176,236306,846.8
6177,236307,848.0
6178,236308,849.2
6179,236309,850.4
6180,236310,851.6
6181,236311,852.8
6182,236312,854.0
6183,236313,855.2
6184,236314,856.4
6185,236315,857.6
6186,236316,858.8
6187,236317,860.0
6188,236318,861.2
6189,236319,862.4
6190,236320,863.6
6191,236321,864.7
6192,236322,865.9
6193,236323,867.1
6194,236324,868.3
6195,236325,869.5
6196,236326,870.7
6197,236327,871.9
6198,236328,873.1
6199,236329,874.3
6200,236330,875.5
6201,236331,876.7
6202,236332,877.9
6203,236333,879.1
6204,236334,880.3
6205,236335,881.5
6206,236336,882.7
6207,236337,883.9
6208,236338,885.1
6209,236339,886.3
6210,236340,802.6
6211,236341,803.8
6212,236342,805.0
6213,236343,806.2
6214,236344,807.4
6215,236345,808.6
6216,236346,809.8
6217,236347,811.0
6218,236348,812.2
6219,236349,813.4
6220,236350,814.6
6221,236351,815.8
6222,236352,817.0
6223,236353,818.2
6224,236354,819.4
6225,236355,820.6
6226,236356,821.8
6227,236357,823.0
6228,236358,824.2
6229,236359,825.4
6230,236360,826.6
6231,236361,827.8
6232,236362,829.0
6233,236363,830.2
6234,236364,831.4
6235,236365,832.6
6236,236366,833.8
6237,236367,835.0
6238,236368,836.2
6239,236369,837.4
6240,236370,838.6
6241,236371,839.8
6242,236372,840.9
6243,236373,842.1
6244,236374,843.3
6245,236375,844.5
6246,236376,845.7
6247,236377,846.9
6248,236378,848.1
6249,236379,849.3
6250,236380,850.5
6251,236381,851.7
6252,236382,852.9
6253,236383,854.1
6254,236384,855.3
6255,236385,856.5
6256,236386,857.7
6257,236387,858.9
6258,236388,860.1
6259,236389,861.3
6260,236390,862.5
6261,236391,863.7
6262,236392,864.9
6263,236393,866.1
6264,236394,867.3
6265,236395,868.5
6266,236396,869.7
6267,236397,870.9
6268,236398,872.1
6269,236399,873.3
6270,236400,874.5
6271,236401,875.7
6272,236402,876.9
6273,236403,878.0
6274,236404,879.2
6275,236405,880.4
6276,236406,881.6
6277,236407,882.8
6278,236408,884.0
6279,236409,885.2
6280,236410,886.4
6281,236411,887.6
6282,236412,888.8
6283,236413,890.0
6284,236414,891.2
6285,236415,892.4
6286,236416,893.6
6287,236417,894.8
6288,236418,896.0
6289,236419,897.2
6290,236420,898.4
6291,236421,899.6
6292,236422,900.8
6293,236423,902.0
6294,236424,903.2
6295,236425,904.4
6296,236426,905.6
6297,236427,906.8
6298,236428,908.0
6299,236429,909.2
6300,236430,825.5
6301,236431,826.7
6302,236432,827.9
6303,236433,829.1
6304,236434,830.3
6305,236435,831.5
6306,236436,832.7
6307,236437,833.9
6308,236438,835.1
6309,236439,836.3
6310,236440,837.5
6311,236441,838.7
6312,236442,839.9
6313,236443,841.0
6314,236444,842.2
6315,236445,843.4
6316,236446,844.6
6317,236447,845.8
6318,236448,847.0
6319,236449,848.2
6320,236450,849.4
6321,236451,850.6
6322,236452,851.8
6323,236453,853.0
6324,236454,854.2
6325,236455,855.4
6326,236456,856.6
6327,236457,857.8
6328,236458,859.0
6329,236459,860.2
6330,236460,861.4
6331,236461,862.6
6332,236462,863.8
6333,236463,865.0
6334,236464,866.2
6335,236465,867.4
6336,236466,868.6
6337,236467,869.8
6338,236468,871.0
6339,236469,872.2
6340,236470,873.4
6341,236471,874.6
6342,236472,875.8
6343,236473,877.0
6344,236474,878.2
6345,236475,879.3
6346,236476,880.5
6347,236477,881.7
6348,236478,882.9
6349,236479,884.1
6350,236480,885.3
6351,236481,886.5
6352,236482,887.7
6353,236483,888.9
6354,236484,890.1
6355,236485,891.3
6356,236486,892.5
6357,236487,893.7
6358,236488,894.9
6359,236489,896.1
6360,236490,897.3
6361,236491,898.5
6362,236492,899.7
6363,236493,900.9
6364,236494,902.1
6365,236495,903.3
6366,236496,904.5
6367,236497,905.7
6368,236498,906.9
6369,236499,908.1
6370,236500,909.3
6371,236501,910.5
6372,236502,911.7
6373,236503,912.9
6374,236504,914.1
6375,236505,915.3
6376,236506,916.4
6377,236507,917.6
6378,236508,918.8
6379,236509,920.0
6380,236510,921.2
6381,236511,922.4
6382,236512,923.6
6383,236513,924.8
6384,236514,926.0
6385,236515,927.2
6386,236516,928.4
6387,236517,929.6
6388,236518,930.8
6389,236519,932.0
6390,236520,676.8
6391,236521,678.0
6392,236522,679.2
6393,236523,680.4
6394,236524,681.6
6395,236525,682.8
6396,236526,684.0
6397,236527,685.2
6398,236528,686.4
6399,236529,687.6
6400,236530,688.8
6401,236531,690.0
6402,236532,691.2
6403,236533,692.4
6404,236534,693.6
6405,236535,694.8
6406,236536,696.0
6407,236537,697.2
6408,236538,698.4
6409,236539,699.6
6410,236540,700.7
6411,236541,701.9
6412,236542,703.1
6413,236543,704.3
6414,236544,705.5
6415,236545,706.7
6416,236546,707.9
6417,236547,709.1
6418,236548,710.3
6419,236549,711.5
6420,236550,712.7
6421,236551,713.9
6422,236552,715.1
6423,236553,716.3
6424,236554,717.5
6425,236555,718.7
6426,236556,719.9
6427,236557,721.1
6428,236558,722.3
6429,236559,723.5
6430,236560,724.7
6431,236561,725.9
6432,236562,727.1
6433,236563,728.3
6434,236564,729.5
6435,236565,730.7
6436,236566,731.9
6437,236567,733.1
6438,236568,734.3
6439,236569,735.5
6440,236570,736.7
6441,236571,737.8
6442,236572,739.0
6443,236573,740.2
6444,236574,741.4
6445,236575,742.6
6446,236576,743.8
6447,236577,745.0
6448,236578,746.2
6449,236579,747.4
6450,236580,748.6
6451,236581,749.8
6452,236582,751.0
6453,236583,752.2
6454,236584,753.4
6455,236585,754.6
6456,236586,755.8
6457,236587,757.0
6458,236588,758.2
6459,236589,759.4
6460,236590,760.6
6461,236591,761.8
6462,236592,763.0
6463,236593,764.2
6464,236594,765.4
6465,236595,766.6
6466,236596,767.8
6467,236597,769.0
6468,236598,770.2
6469,236599,771.4
6470,236600,772.6
6471,236601,773.8
6472,236602,775.0
6473,236603,776.1
6474,236604,777.3
6475,236605,778.5
6476,236606,779.7
6477,236607,780.9
6478,236608,782.1
6479,236609,783.3
6480,236610,699.8
6481,236611,701.0
6482,236612,702.2
6483,236613,703.4
6484,236614,704.5
6485,236615,705.7
6486,236616,706.9
6487,236617,708.1
6488,236618,709.3
6489,236619,710.5
6490,236620,711.7
6491,236621,712.9
6492,236622,714.1
6493,236623,715.3
6494,236624,716.5
6495,236625,717.7
6496,236626,718.9
6497,236627,720.1
6498,236628,721.3
6499,236629,722.5
6500,236630,723.7
6501,236631,724.9
6502,236632,726.1
6503,236633,727.3
6504,236634,728.5
6505,236635,729.7
6506,236636,730.9
6507,236637,732.1
6508,236638,733.3
6509,236639,734.5
6510,236640,735.7
6511,236641,736.9
6512,236642,738.1
6513,236643,739.3
6514,236644,740.5
6515,236645,741.7
6516,236646,742.8
6517,236647,744.0
6518,236648,745.2
6519,236649,746.4
6520,236650,747.6
6521,236651,748.8
6522,236652,750.0
6523,236653,751.2
6524,236654,752.4
6525,236655,753.6
6526,236656,754.8
6527,236657,756.0
6528,236658,757.2
6529,236659,758.4
6530,236660,759.6
6531,236661,760.8
6532,236662,762.0
6533,236663,763.2
6534,236664,764.4
6535,236665,765.6
6536,236666,766.8
6537,236667,768.0
6538,236668,769.2
6539,236669,770.4
6540,236670,771.6
6541,236671,772.8
6542,236672,774.0
6543,236673,775.2
6544,236674,776.4
6545,236675,777.6
6546,236676,778.8
6547,236677,779.9
6548,236678,781.1
6549,236679,782.3
6550,236680,783.5
6551,236681,784.7
6552,236682,785.9
6553,236683,787.1
6554,236684,788.3
6555,236685,789.5
6556,236686,790.7
6557,236687,791.9
6558,236688,793.1
6559,236689,794.3
6560,236690,795.5
6561,236691,796.7
6562,236692,797.9
6563,236693,799.1
6564,236694,800.3
6565,236695,801.5
6566,236696,802.7
6567,236697,803.9
6568,236698,805.1
6569,236699,806.3
6570,236700,722.9
6571,236701,724.1
6572,236702,725.2
6573,236703,726.4
6574,236704,727.6
6575,236705,728.8
6576,236706,730.0
6577,236707,731.2
6578,236708,732.4
6579,236709,733.6
6580,236710,734.8
6581,236711,736.0
6582,236712,737.2
6583,236713,738.4
6584,236714,739.6
6585,236715,740.8
6586,236716,742.0
6587,236717,743.2
6588,236718,744.4
6589,236719,745.6
6590,236720,746.8
6591,236721,748.0
6592,236722,749.2
6593,236723,750.4
6594,236724,751.6
6595,236725,752.8
6596,236726,754.0
6597,236727,755.2
6598,236728,756.4
6599,236729,757.6
6600,236730,758.8
6601,236731,760.0
6602,236732,761.2
6603,236733,762.4
6604,236734,763.5
6605,236735,764.7
6606,236736,765.9
6607,236737,767.1
6608,236738,768.3
6609,236739,769.5
6610,236740,770.7
6611,236741,771.9
6612,236742,773.1
6613,236743,774.3
6614,236744,775.5
6615,236745,776.7
6616,236746,777.9
6617,236747,779.1
6618,236748,780.3
6619,236749,781.5
6620,236750,782.7
6621,236751,783.9
6622,236752,785.1
6623,236753,786.3
6624,236754,787.5
6625,236755,788.7
6626,236756,789.9
6627,236757,791.1
6628,236758,792.3
6629,236759,793.5
6630,236760,794.7
6631,236761,795.9
6632,236762,797.1
6633,236763,798.3
6634,236764,799.5
6635,236765,800.7
6636,236766,801.8
6637,236767,803.0
6638,236768,804.2
6639,236769,805.4
6640,236770,806.6
6641,236771,807.8
6642,236772,809.0
6643,236773,810.2
6644,236774,811.4
6645,236775,812.6
6646,236776,813.8
6647,236777,815.0
6648,236778,816.2
6649,236779,817.4
6650,236780,818.6
6651,236781,819.8
6652,236782,821.0
6653,236783,822.2
6654,236784,823.4
6655,236785,824.6
6656,236786,825.8
6657,236787,827.0
6658,236788,828.2
6659,236789,829.4
6660,236790,746.2
6661,236791,747.4
6662,236792,748.5
6663,236793,749.7
6664,236794,750.9
6665,236795,752.1
6666,236796,753.3
6667,236797,754.5
6668,236798,755.7
6669,236799,756.9
6670,236800,758.1
6671,236801,759.3
6672,236802,760.5
6673,236803,761.7
6674,236804,762.9
6675,236805,764.1
6676,236806,765.3
6677,236807,766.5
6678,236808,767.7
6679,236809,768.9
6680,236810,770.1
6681,236811,771.3
6682,236812,772.5
6683,236813,773.7
6684,236814,774.9
6685,236815,776.1
6686,236816,777.3
6687,236817,778.5
6688,236818,779.7
6689,236819,780.9
6690,236820,782.1
6691,236821,783.3
6692,236822,784.5
6693,236823,785.7
6694,236824,786.8
6695,236825,788.0
6696,236826,789.2
6697,236827,790.4
6698,236828,791.6
6699,236829,792.8
6700,236830,794.0
6701,236831,795.2
6702,236832,796.4
6703,236833,797.6
6704,236834,798.8
6705,236835,800.0
6706,236836,801.2
6707,236837,802.4
6708,236838,803.6
6709,236839,804.8
6710,236840,806.0
6711,236841,807.2
6712,236842,808.4
6713,236843,809.6
6714,236844,810.8
6715,236845,812.0
6716,236846,813.2
6717,236847,814.4
6718,236848,815.6
6719,236849,816.8
6720,236850,818.0
6721,236851,819.2
6722,236852,820.4
6723,236853,821.6
6724,236854,822.8
6725,236855,823.9
6726,236856,825.1
6727,236857,826.3
6728,236858,827.5
6729,236859,828.7
6730,236860,829.9
6731,236861,831.1
6732,236862,832.3
6733,236863,833.5
6734,236864,834.7
6735,236865,835.9
6736,236866,837.1
6737,236867,838.3
6738,236868,839.5
6739,236869,840.7
6740,236870,841.9
6741,236871,843.1
6742,236872,844.3
6743,236873,845.5
6744,236874,846.7
6745,236875,847.9
6746,236876,849.1
6747,236877,850.3
6748,236878,851.5
6749,236879,852.7
6750,236880,769.7
6751,236881,770.9
6752,236882,772.1
6753,236883,773.3
6754,236884,774.5
6755,236885,775.7
6756,236886,776.9
6757,236887,778.1
6758,236888,779.3
6759,236889,780.5
6760,236890,781.7
6761,236891,782.9
6762,236892,784.1
6763,236893,785.3
6764,236894,786.5
6765,236895,787.7
6766,236896,788.9
6767,236897,790.1
6768,236898,791.3
6769,236899,792.5
6770,236900,793.7
6771,236901,794.9
6772,236902,796.0
6773,236903,797.2
6774,236904,798.4
6775,236905,799.6
6776,236906,800.8
6777,236907,802.0
6778,236908,803.2
6779,236909,804.4
6780,236910,805.6
6781,236911,806.8
6782,236912,808.0
6783,236913,809.2
6784,236914,810.4
6785,236915,811.6
6786,236916,812.8
6787,236917,814.0
6788,236918,815.2
6789,236919,816.4
6790,236920,817.6
6791,236921,818.8
6792,236922,820.0
6793,236923,821.2
6794,236924,822.4
6795,236925,823.6
6796,236926,824.8
6797,236927,826.0
6798,236928,827.2
6799,236929,828.4
6800,236930,829.6
6801,236931,830.8
6802,236932,832.0
6803,236933,833.1
6804,236934,834.3
6805,236935,835.5
6806,236936,836.7
6807,236937,837.9
6808,236938,839.1
6809,236939,840.3
6810,236940,841.5
6811,236941,842.7
6812,236942,843.9
6813,236943,845.1
6814,236944,846.3
6815,236945,847.5
6816,236946,848.7
6817,236947,849.9
6818,236948,851.1
6819,236949,852.3
6820,236950,853.5
6821,236951,854.7
6822,236952,855.9
6823,236953,857.1
6824,236954,858.3
6825,236955,859.5
6826,236956,860.7
6827,236957,861.9
6828,236958,863.1
6829,236959,864.3
6830,236960,865.5
6831,236961,866.7
6832,236962,867.9
6833,236963,869.1
6834,236964,870.3
6835,236965,871.4
6836,236966,872.6
6837,236967,873.8
6838,236968,875.0
6839,236969,876.2
6840,236970,793.6
6841,236971,794.8
6842,236972,796.0
6843,236973,797.2
6844,236974,798.4
6845,236975,799.6
6846,236976,800.8
6847,236977,802.0
6848,236978,803.2
6849,236979,804.4
6850,236980,805.6
6851,236981,806.8
6852,236982,808.0
6853,236983,809.2
6854,236984,810.4
6855,236985,811.6
6856,236986,812.8
6857,236987,813.9
6858,236988,815.1
6859,236989,816.3
6860,236990,817.5
6861,236991,818.7
6862,236992,819.9
6863,236993,821.1
6864,236994,822.3
6865,236995,823.5
6866,236996,824.7
6867,236997,825.9
6868,236998,827.1
6869,236999,828.3
6870,237000,829.5
6871,237001,830.7
6872,237002,831.9
6873,237003,833.1
6874,237004,834.3
6875,237005,835.5
6876,237006,836.7
6877,237007,837.9
6878,237008,839.1
6879,237009,840.3
6880,237010,841.5
6881,237011,842.7
6882,237012,843.9
6883,237013,845.1
6884,237014,846.3
6885,237015,847.5
6886,237016,848.7
6887,237017,849.9
6888,237018,851.1
6889,237019,852.2
6890,237020,853.4
6891,237021,854.6
6892,237022,855.8
6893,237023,857.0
6894,237024,858.2
6895,237025,859.4
6896,237026,860.6
6897,237027,861.8
6898,237028,863.0
6899,237029,864.2
6900,237030,865.4
6901,237031,866.6
6902,237032,867.8
6903,237033,869.0
6904,237034,870.2
6905,237035,871.4
6906,237036,872.6
6907,237037,873.8
6908,237038,875.0
6909,237039,876.2
6910,237040,877.4
6911,237041,878.6
6912,237042,879.8
6913,237043,881.0
6914,237044,882.2
6915,237045,883.4
6916,237046,884.6
6917,237047,885.8
6918,237048,887.0
6919,237049,888.2
6920,237050,889.3
6921,237051,890.5
6922,237052,891.7
6923,237053,892.9
6924,237054,894.1
6925,237055,895.3
6926,237056,896.5
6927,237057,897.7
6928,237058,898.9
6929,237059,900.1
6930,237060,817.9
6931,237061,819.1
6932,237062,820.3
6933,237063,821.5
6934,237064,822.7
6935,237065,823.9
6936,237066,825.0
6937,237067,826.2
6938,237068,827.4
6939,237069,828.6
6940,237070,829.8
6941,237071,831.0
6942,237072,832.2
6943,237073,833.4
6944,237074,834.6
6945,237075,835.8
6946,237076,837.0
6947,237077,838.2
6948,237078,839.4
6949,237079,840.6
6950,237080,841.8
6951,237081,843.0
6952,237082,844.2
6953,237083,845.4
6954,237084,846.6
6955,237085,847.8
6956,237086,849.0
6957,237087,850.2
6958,237088,851.4
6959,237089,852.6
6960,237090,853.8
6961,237091,855.0
6962,237092,856.2
6963,237093,857.4
6964,237094,858.6
6965,237095,859.8
6966,237096,861.0
6967,237097,862.2
6968,237098,863.3
6969,237099,864.5
6970,237100,865.7
6971,237101,866.9
6972,237102,868.1
6973,237103,869.3
6974,237104,870.5
6975,237105,871.7
6976,237106,872.9
6977,237107,874.1
6978,237108,875.3
6979,237109,876.5
6980,237110,877.7
6981,237111,878.9
6982,237112,880.1
6983,237113,881.3
6984,237114,882.5
6985,237115,883.7
6986,237116,884.9
6987,237117,886.1
6988,237118,887.3
6989,237119,888.5
6990,237120,889.7
6991,237121,890.9
6992,237122,892.1
6993,237123,893.3
6994,237124,894.5
6995,237125,895.7
6996,237126,896.9
6997,237127,898.1
6998,237128,899.3
6999,237129,900.5
7000,237130,901.6
7001,237131,902.8
7002,237132,904.0
7003,237133,905.2
7004,237134,906.4
7005,237135,907.6
7006,237136,908.8
7007,237137,910.0
7008,237138,911.2
7009,237139,912.4
7010,237140,913.6
7011,237141,914.8
7012,237142,916.0
7013,237143,917.2
7014,237144,918.4
7015,237145,919.6
7016,237146,920.8
7017,237147,922.0
7018,237148,923.2
7019,237149,924.4
7020,237150,671.0
7021,237151,672.2
7022,237152,673.4
7023,237153,674.6
7024,237154,675.8
7025,237155,677.0
7026,237156,678.2
7027,237157,679.4
7028,237158,680.6
7029,237159,681.8
7030,237160,683.0
7031,237161,684.2
7032,237162,685.4
7033,237163,686.6
7034,237164,687.8
7035,237165,689.0
7036,237166,690.2
7037,237167,691.4
7038,237168,692.6
7039,237169,693.8
7040,237170,695.0
7041,237171,696.2
7042,237172,697.4
7043,237173,698.6
7044,237174,699.8
7045,237175,701.0
7046,237176,702.1
7047,237177,703.3
7048,237178,704.5
7049,237179,705.7
7050,237180,706.9
7051,237181,708.1
7052,237182,709.3
7053,237183,710.5
7054,237184,711.7
7055,237185,712.9
7056,237186,714.1
7057,237187,715.3
7058,237188,716.5
7059,237189,717.7
7060,237190,718.9
7061,237191,720.1
7062,237192,721.3
7063,237193,722.5
7064,237194,723.7
7065,237195,724.9
7066,237196,726.1
7067,237197,727.3
7068,237198,728.5
7069,237199,729.7
7070,237200,730.9
7071,237201,732.1
7072,237202,733.3
7073,237203,734.5
7074,237204,735.7
7075,237205,736.9
7076,237206,738.1
7077,237207,739.3
7078,237208,740.4
7079,237209,741.6
7080,237210,742.8
7081,237211,744.0
7082,237212,745.2
7083,237213,746.4
7084,237214,747.6
7085,237215,748.8
7086,237216,750.0
7087,237217,751.2
7088,237218,752.4
7089,237219,753.6
7090,237220,754.8
7091,237221,756.0
7092,237222,757.2
7093,237223,758.4
7094,237224,759.6
7095,237225,760.8
7096,237226,762.0
7097,237227,763.2
7098,237228,764.4
7099,237229,765.6
7100,237230,766.8
7101,237231,768.0
7102,237232,769.2
7103,237233,770.4
7104,237234,771.6
7105,237235,772.8
7106,237236,774.0
7107,237237,775.2
7108,237238,776.4
7109,237239,777.5
7110,237240,696.2
7111,237241,697.4
7112,237242,698.6
7113,237243,699.8
7114,237244,701.0
7115,237245,702.2
7116,237246,703.4
7117,237247,704.6
7118,237248,705.8
7119,237249,707.0
7120,237250,708.2
7121,237251,709.4
7122,237252,710.6
7123,237253,711.8
7124,237254,713.0
7125,237255,714.2
7126,237256,715.4
7127,237257,716.6
7128,237258,717.8
7129,237259,719.0
7130,237260,720.2
7131,237261,721.4
7132,237262,722.6
7133,237263,723.8
7134,237264,725.0
7135,237265,726.2
7136,237266,727.4
7137,237267,728.6
7138,237268,729.7
7139,237269,730.9
7140,237270,732.1
7141,237271,733.3
7142,237272,734.5
7143,237273,735.7
7144,237274,736.9
7145,237275,738.1
7146,237276,739.3
7147,237277,740.5
7148,237278,741.7
7149,237279,742.9
7150,237280,744.1
7151,237281,745.3
7152,237282,746.5
7153,237283,747.7
7154,237284,748.9
7155,237285,750.1
7156,237286,751.3
7157,237287,752.5
7158,237288,753.7
7159,237289,754.9
7160,237290,756.1
7161,237291,757.3
7162,237292,758.5
7163,237293,759.7
7164,237294,760.9
7165,237295,762.1
7166,237296,763.3
7167,237297,764.5
7168,237298,765.7
7169,237299,766.9
7170,237300,768.0
7171,237301,769.2
7172,237302,770.4
7173,237303,771.6
7174,237304,772.8
7175,237305,774.0
7176,237306,775.2
7177,237307,776.4
7178,237308,777.6
7179,237309,778.8
7180,237310,780.0
7181,237311,781.2
7182,237312,782.4
7183,237313,783.6
7184,237314,784.8
7185,237315,786.0
7186,237316,787.2
7187,237317,788.4
7188,237318,789.6
7189,237319,790.8
7190,237320,792.0
7191,237321,793.2
7192,237322,794.4
7193,237323,795.6
7194,237324,796.8
7195,237325,798.0
7196,237326,799.2
7197,237327,800.4
7198,237328,801.6
7199,237329,802.8
7200,237330,722.0
7201,237331,723.2
7202,237332,724.4
7203,237333,725.6
7204,237334,726.8
7205,237335,728.0
7206,237336,729.2
7207,237337,730.4
7208,237338,731.6
7209,237339,732.8
7210,237340,734.0
7211,237341,735.2
7212,237342,736.4
7213,237343,737.6
7214,237344,738.8
7215,237345,740.0
7216,237346,741.2
7217,237347,742.3
7218,237348,743.5
7219,237349,744.7
7220,237350,745.9
7221,237351,747.1
7222,237352,748.3
7223,237353,749.5
7224,237354,750.7
7225,237355,751.9
7226,237356,753.1
7227,237357,754.3
7228,237358,755.5
7229,237359,756.7
7230,237360,757.9
7231,237361,759.1
7232,237362,760.3
7233,237363,761.5
7234,237364,762.7
7235,237365,763.9
7236,237366,765.1
7237,237367,766.3
7238,237368,767.5
7239,237369,768.7
7240,237370,769.9
7241,237371,771.1
7242,237372,772.3
7243,237373,773.5
7244,237374,774.7
7245,237375,775.9
7246,237376,777.1
7247,237377,778.3
7248,237378,779.5
7249,237379,780.6
7250,237380,781.8
7251,237381,783.0
7252,237382,784.2
7253,237383,785.4
7254,237384,786.6
7255,237385,787.8
7256,237386,789.0
7257,237387,790.2
7258,237388,791.4
7259,237389,792.6
7260,237390,793.8
7261,237391,795.0
7262,237392,796.2
7263,237393,797.4
7264,237394,798.6
7265,237395,799.8
7266,237396,801.0
7267,237397,802.2
7268,237398,803.4
7269,237399,804.6
7270,237400,805.8
7271,237401,807.0
7272,237402,808.2
7273,237403,809.4
7274,237404,810.6
7275,237405,811.8
7276,237406,813.0
7277,237407,814.2
7278,237408,815.4
7279,237409,816.6
7280,237410,817.8
7281,237411,818.9
7282,237412,820.1
7283,237413,821.3
7284,237414,822.5
7285,237415,823.7
7286,237416,824.9
7287,237417,826.1
7288,237418,827.3
7289,237419,828.5
7290,237420,748.4
7291,237421,749.6
7292,237422,750.8
7293,237423,752.0
7294,237424,753.2
7295,237425,754.4
7296,237426,755.6
7297,237427,756.8
7298,237428,758.0
7299,237429,759.2
7300,237430,760.4
7301,237431,761.6
7302,237432,762.7
7303,237433,763.9
7304,237434,765.1
7305,237435,766.3
7306,237436,767.5
7307,237437,768.7
7308,237438,769.9
7309,237439,771.1
7310,237440,772.3
7311,237441,773.5
7312,237442,774.7
7313,237443,775.9
7314,237444,777.1
7315,237445,778.3
7316,237446,779.5
7317,237447,780.7
7318,237448,781.9
7319,237449,783.1
7320,237450,784.3
7321,237451,785.5
7322,237452,786.7
7323,237453,787.9
7324,237454,789.1
7325,237455,790.3
7326,237456,791.5
7327,237457,792.7
7328,237458,793.9
7329,237459,795.1
7330,237460,796.3
7331,237461,797.5
7332,237462,798.7
7333,237463,799.9
7334,237464,801.0
7335,237465,802.2
7336,237466,803.4
7337,237467,804.6
7338,237468,805.8
7339,237469,807.0
7340,237470,808.2
7341,237471,809.4
7342,237472,810.6
7343,237473,811.8
7344,237474,813.0
7345,237475,814.2
7346,237476,815.4
7347,237477,816.6
7348,237478,817.8
7349,237479,819.0
7350,237480,820.2
7351,237481,821.4
7352,237482,822.6
7353,237483,823.8
7354,237484,825.0
7355,237485,826.2
7356,237486,827.4
7357,237487,828.6
7358,237488,829.8
7359,237489,831.0
7360,237490,832.2
7361,237491,833.4
7362,237492,834.6
7363,237493,835.8
7364,237494,837.0
7365,237495,838.1
7366,237496,839.3
7367,237497,840.5
7368,237498,841.7
7369,237499,842.9
7370,237500,844.1
7371,237501,845.3
7372,237502,846.5
7373,237503,847.7
7374,237504,848.9
7375,237505,850.1
7376,237506,851.3
7377,237507,852.5
7378,237508,853.7
7379,237509,854.9
7380,237510,775.4
7381,237511,776.6
7382,237512,777.8
7383,237513,779.0
7384,237514,780.2
7385,237515,781.4
7386,237516,782.6
7387,237517,783.8
7388,237518,785.0
7389,237519,786.2
7390,237520,787.4
7391,237521,788.6
7392,237522,789.8
7393,237523,791.0
7394,237524,792.2
7395,237525,793.4
7396,237526,794.6
7397,237527,795.8
7398,237528,797.0
7399,237529,798.2
7400,237530,799.4
7401,237531,800.6
7402,237532,801.8
7403,237533,803.0
7404,237534,804.2
7405,237535,805.4
7406,237536,806.6
7407,237537,807.8
7408,237538,809.0
7409,237539,810.2
7410,237540,811.4
7411,237541,812.5
7412,237542,813.7
7413,237543,814.9
7414,237544,816.1
7415,237545,817.3
7416,237546,818.5
7417,237547,819.7
7418,237548,820.9
7419,237549,822.1
7420,237550,823.3
7421,237551,824.5
7422,237552,825.7
7423,237553,826.9
7424,237554,828.1
7425,237555,829.3
7426,237556,830.5
7427,237557,831.7
7428,237558,832.9
7429,237559,834.1
7430,237560,835.3
7431,237561,836.5
7432,237562,837.7
7433,237563,838.9
7434,237564,840.1
7435,237565,841.3
7436,237566,842.5
7437,237567,843.7
7438,237568,844.9
7439,237569,846.1
7440,237570,847.3
7441,237571,848.5
7442,237572,849.6
7443,237573,850.8
7444,237574,852.0
7445,237575,853.2
7446,237576,854.4
7447,237577,855.6
7448,237578,856.8
7449,237579,858.0
7450,237580,859.2
7451,237581,860.4
7452,237582,861.6
7453,237583,862.8
7454,237584,864.0
7455,237585,865.2
7456,237586,866.4
7457,237587,867.6
7458,237588,868.8
7459,237589,870.0
7460,237590,871.2
7461,237591,872.4
7462,237592,873.6
7463,237593,874.8
7464,237594,876.0
7465,237595,877.2
7466,237596,878.4
7467,237597,879.6
7468,237598,880.8
7469,237599,882.0
7470,237600,803.2
7471,237601,804.4
7472,237602,805.6
7473,237603,806.8
7474,237604,808.0
7475,237605,809.2
7476,237606,810.4
7477,237607,811.6
7478,237608,812.8
7479,237609,814.0
7480,237610,815.2
7481,237611,816.4
7482,237612,817.6
7483,237613,818.8
7484,237614,820.0
7485,237615,821.2
7486,237616,822.4
7487,237617,823.6
7488,237618,824.8
7489,237619,826.0
7490,237620,827.2
7491,237621,828.4
7492,237622,829.6
7493,237623,830.8
7494,237624,832.0
7495,237625,833.2
7496,237626,834.4
7497,237627,835.6
7498,237628,836.7
7499,237629,837.9
7500,237630,839.1
7501,237631,840.3
7502,237632,841.5
7503,237633,842.7
7504,237634,843.9
7505,237635,845.1
7506,237636,846.3
7507,237637,847.5
7508,237638,848.7
7509,237639,849.9
7510,237640,851.1
7511,237641,852.3
7512,237642,853.5
7513,237643,854.7
7514,237644,855.9
7515,237645,857.1
7516,237646,858.3
7517,237647,859.5
7518,237648,860.7
7519,237649,861.9
7520,237650,863.1
7521,237651,864.3
7522,237652,865.5
7523,237653,866.7
7524,237654,867.9
7525,237655,869.1
7526,237656,870.3
7527,237657,871.5
7528,237658,872.7
7529,237659,873.9
7530,237660,875.0
7531,237661,876.2
7532,237662,877.4
